Removed Pin From Net: NetName=GND Pin=C14-1
Removed Pin From Net: NetName=+5V Pin=C14-2
Removed Pin From Net: NetName=GND Pin=DS6-2
Removed Pin From Net: NetName=GND Pin=DS7-2
Removed Pin From Net: NetName=GND Pin=DS8-2
Removed Pin From Net: NetName=+5V_FSB Pin=M1-1
Removed Pin From Net: NetName=VBUS_USB Pin=M1-2
Removed Pin From Net: NetName=+5V_Prgm Pin=M1-3
Removed Pin From Net: NetName=VBUS_USB Pin=R6-1
Removed Pin From Net: NetName=GND Pin=R6-2
Removed Pin From Net: NetName=GND Pin=R7-1
Removed Pin From Net: NetName=+5V_FSB Pin=R7-2
Removed Pin From Net: NetName=VBUS_USB Pin=R8-2
Removed Pin From Net: NetName=+5V_FSB Pin=R9-1
Removed Pin From Net: NetName=NetDS6_1 Pin=R14-2
Removed Pin From Net: NetName=NetDS7_1 Pin=R15-2
Removed Pin From Net: NetName=MCU_Debug_LED3 Pin=R16-1
Removed Pin From Net: NetName=NetDS8_1 Pin=R16-2
Removed Pin From Net: NetName=MCU_Ext_LED_Ind1 Pin=R23-2
Removed Pin From Net: NetName=MCU_Ext_LED_Ind4 Pin=R24-2
Removed Pin From Net: NetName=MCU_Ext_LED_Ind2 Pin=R27-2
Removed Pin From Net: NetName=MCU_Ext_LED_Ind5 Pin=R28-2
Removed Pin From Net: NetName=MCU_Ext_LED_Ind3 Pin=R31-2
Removed Pin From Net: NetName=+5V Pin=U3-6
Removed Pin From Net: NetName=+5V_FSB Pin=U4-3
Removed Pin From Net: NetName=NetR8_1 Pin=U4-5
Removed Pin From Net: NetName=+5V Pin=U4-6
Removed Member From Class: ClassName=U_PowerCircuitry Member=C17
Removed Member From Class: ClassName=U_PowerCircuitry Member=M1
Removed Member From Class: ClassName=Ext_LED1 Member=R25
Removed Member From Class: ClassName=Ext_LED4 Member=R26
Removed Member From Class: ClassName=Ext_LED2 Member=R27
Removed Member From Class: ClassName=Ext_Led5 Member=R28
Removed Member From Class: ClassName=Ext_LED3 Member=R31
Change Component Footprint: Designator=R14 Old Footprint=RESC0402(1005)_L New Footprint=RESC2013X50X35ML15T15
Change Component Footprint: Designator=R15 Old Footprint=RESC0402(1005)_L New Footprint=RESC2013X50X35ML15T15
Change Component Comment : Designator=R14 Old Comment=330R2J New Comment=Resistor 10k +/-1% 0805 125 mW
Change Component Comment : Designator=R15 Old Comment=330R2J New Comment=Resistor 10k +/-1% 0805 125 mW
Change Component Designator: OldDesignator=C1 NewDesignator=C11
Change component parameters (AddParameter): Name = "Min Operating Temperature"; Value = "-55°C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Mounting Technology"; Value = "SM"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Pins"; Value = "2"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Power"; Value = "125mW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "RoHS Compliant"; Value = "True"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "10k"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage Rating"; Value = "150V"; VariantName = "[No Variations]"
Added Component: Designator=M2(PJA3404_R1_00001-Footprint-1)
Add component (AddParameter): Name = "Case/Package"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ClassName"; Value = "Ext_LED2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Drain Current-Max (ID)"; Value = "5.6A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Drain-source On Resistance-Max"; Value = "30mR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "DS Breakdown Voltage-Min"; Value = "30V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "FET Technology"; Value = "METAL-OXIDE SEMICONDUCTOR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Frequency"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "JESD-30 Code"; Value = "R-PDSO-G3"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Technology"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Nominal Dual Supply"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Nominal Vgs"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Elements"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Mode"; Value = "ENHANCEMENT MODE"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Body Material"; Value = "Plastic"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Shape"; Value = "Rectangular"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Style"; Value = "SMALL OUTLINEMeter"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pins"; Value = "3"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Polarity/Channel Type"; Value = "N-CHANNEL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pulsed Drain Current-Max (IDM)"; Value = "22A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Reach SVHC Compliant"; Value = "Yes"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS Compliant"; Value = "Yes"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Surface Mount"; Value = "Yes"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Terminal Form"; Value = "Gull Wing"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Terminal Position"; Value = "DUAL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Transistor Application"; Value = "SWITCHING"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Transistor Element Material"; Value = "SILICON"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Transistor Type"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vgs (Max)"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vgs(th) (Max) @ Id"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=M3(PJA3404_R1_00001-Footprint-1)
Add component (AddParameter): Name = "Case/Package"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ClassName"; Value = "Ext_LED2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Drain Current-Max (ID)"; Value = "5.6A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Drain-source On Resistance-Max"; Value = "30mR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "DS Breakdown Voltage-Min"; Value = "30V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "FET Technology"; Value = "METAL-OXIDE SEMICONDUCTOR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Frequency"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "JESD-30 Code"; Value = "R-PDSO-G3"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Technology"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Nominal Dual Supply"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Nominal Vgs"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Elements"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Mode"; Value = "ENHANCEMENT MODE"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Body Material"; Value = "Plastic"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Shape"; Value = "Rectangular"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Style"; Value = "SMALL OUTLINEMeter"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pins"; Value = "3"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Polarity/Channel Type"; Value = "N-CHANNEL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pulsed Drain Current-Max (IDM)"; Value = "22A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Reach SVHC Compliant"; Value = "Yes"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS Compliant"; Value = "Yes"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Surface Mount"; Value = "Yes"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Terminal Form"; Value = "Gull Wing"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Terminal Position"; Value = "DUAL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Transistor Application"; Value = "SWITCHING"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Transistor Element Material"; Value = "SILICON"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Transistor Type"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vgs (Max)"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vgs(th) (Max) @ Id"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=R4(FP-CRGCQ0603-IPC_A)
Add component (AddParameter): Name = "Case/Package"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = "155°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-55°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Technology"; Value = "Surface Mount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pins"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS Compliant"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "220k"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "75V"; VariantName = "[No Variations]"
Added Component: Designator=R9(FP-CRGCQ0603-IPC_A)
Add component (AddParameter): Name = "Case/Package"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = "155°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-55°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Technology"; Value = "Surface Mount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pins"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS Compliant"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "220k"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "75V"; VariantName = "[No Variations]"
Added Component: Designator=R20(RESC2013X50X35ML15T15)
Add component (AddParameter): Name = "Case/Package"; Value = "0805"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ClassName"; Value = "Ext_LED2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = "155°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-55°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Technology"; Value = "SM"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pins"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power"; Value = "125mW"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS Compliant"; Value = "True"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "10k"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "150V"; VariantName = "[No Variations]"
Added Component: Designator=U9(FP-DCK0006A-MFG)
